order_id,order_time,product_id,note_id,account_id,source_type,quantity,order_amount,order_status
order_000590,2026-07-10 12:45:00,prod_003,note_0004,acct_main_001,organic,2,557.69,completed
order_000591,2026-07-10 08:15:00,prod_003,note_0004,acct_main_001,organic,3,820.59,shipped
order_000592,2026-07-10 18:00:00,prod_003,note_0004,acct_main_001,organic,1,285.32,shipped
order_000593,2026-07-10 19:00:00,prod_003,note_0004,acct_main_001,organic,1,270.85,completed
order_000594,2026-07-10 16:30:00,prod_003,note_0004,acct_main_001,organic,2,537.48,paid
order_000595,2026-07-10 23:30:00,prod_003,note_0004,acct_main_001,organic,3,785.76,shipped
order_000596,2026-07-10 11:45:00,prod_003,note_0004,acct_main_001,organic,1,274.37,paid
order_000597,2026-07-10 14:00:00,prod_003,note_0004,acct_main_001,organic,1,258.26,completed
order_000598,2026-07-10 20:45:00,prod_003,note_0004,acct_main_001,organic,1,259.51,shipped
order_000599,2026-07-12 15:00:00,prod_003,note_0004,acct_main_001,organic,3,828.38,paid
order_000600,2026-07-12 17:15:00,prod_003,note_0004,acct_main_001,organic,1,279.59,shipped
order_000601,2026-07-12 13:15:00,prod_003,note_0004,acct_main_001,organic,3,753.14,paid
order_000602,2026-07-12 17:30:00,prod_003,note_0004,acct_main_001,organic,2,500.97,completed
order_000603,2026-07-12 09:45:00,prod_003,note_0004,acct_main_001,organic,3,826.74,shipped
order_000604,2026-07-12 09:15:00,prod_003,note_0004,acct_main_001,organic,3,870.04,shipped
order_000605,2026-07-12 18:00:00,prod_003,note_0004,acct_main_001,organic,1,266.82,paid
order_000606,2026-07-12 14:15:00,prod_003,note_0004,acct_main_001,organic,2,566.73,paid
order_000607,2026-07-12 17:45:00,prod_003,note_0004,acct_main_001,organic,1,265.51,shipped
order_000608,2026-07-12 17:30:00,prod_003,note_0004,acct_main_001,organic,2,585.68,completed
order_000609,2026-07-12 19:30:00,prod_003,note_0004,acct_main_001,organic,3,861.78,paid
order_000610,2026-07-12 20:00:00,prod_003,note_0004,acct_main_001,organic,3,843.67,shipped
order_000611,2026-07-13 21:30:00,prod_003,note_0004,acct_main_001,organic,2,516.93,shipped
order_000612,2026-07-14 21:00:00,prod_003,note_0004,acct_main_001,organic,2,503.84,shipped
order_000613,2026-07-06 15:00:00,prod_006,note_0005,acct_main_001,organic,3,157.34,completed
order_000614,2026-07-06 16:15:00,prod_006,note_0005,acct_main_001,organic,3,172.27,paid
order_000615,2026-07-06 19:45:00,prod_006,note_0005,acct_main_001,organic,3,161.76,completed
order_000616,2026-07-06 10:15:00,prod_006,note_0005,acct_main_001,organic,2,106.76,shipped
order_000617,2026-07-06 15:45:00,prod_006,note_0005,acct_main_001,organic,3,149.27,completed
order_000618,2026-07-06 17:45:00,prod_006,note_0005,acct_main_001,organic,2,107.29,paid
order_000619,2026-07-06 08:45:00,prod_006,note_0005,acct_main_001,organic,2,106.13,shipped
order_000620,2026-07-06 20:00:00,prod_006,note_0005,acct_main_001,organic,3,151.37,shipped
order_000621,2026-07-06 14:00:00,prod_006,note_0005,acct_main_001,organic,3,149.17,paid
order_000622,2026-07-06 20:30:00,prod_006,note_0005,acct_main_001,organic,1,51.5,shipped
order_000623,2026-07-06 14:15:00,prod_006,note_0005,acct_main_001,organic,1,52.94,completed
order_000624,2026-07-06 21:45:00,prod_006,note_0005,acct_main_001,organic,1,51.08,shipped
order_000625,2026-07-06 10:00:00,prod_006,note_0005,acct_main_001,organic,1,56.61,completed
order_000626,2026-07-06 16:30:00,prod_006,note_0005,acct_main_001,organic,1,56.93,completed
order_000627,2026-07-06 22:00:00,prod_006,note_0005,acct_main_001,organic,2,99.2,shipped
order_000628,2026-07-06 13:15:00,prod_006,note_0005,acct_main_001,organic,3,158.09,shipped
order_000629,2026-07-06 14:30:00,prod_006,note_0005,acct_main_001,organic,1,55.33,completed
order_000630,2026-07-06 11:00:00,prod_006,note_0005,acct_main_001,organic,3,170.3,paid
order_000631,2026-07-06 22:00:00,prod_006,note_0005,acct_main_001,organic,2,115.12,completed
order_000632,2026-07-06 10:00:00,prod_006,note_0005,acct_main_001,organic,1,53.3,completed
order_000633,2026-07-06 12:15:00,prod_006,note_0005,acct_main_001,organic,3,161.64,completed
order_000634,2026-07-06 21:00:00,prod_006,note_0005,acct_main_001,organic,2,114.36,shipped
order_000635,2026-07-06 12:45:00,prod_006,note_0005,acct_main_001,organic,2,102.25,shipped
order_000636,2026-07-06 12:30:00,prod_006,note_0005,acct_main_001,organic,3,163.08,completed
order_000637,2026-07-06 09:45:00,prod_006,note_0005,acct_main_001,organic,3,167.36,completed
order_000638,2026-07-06 18:30:00,prod_006,note_0005,acct_main_001,organic,2,109.7,completed
order_000639,2026-07-06 08:30:00,prod_006,note_0005,acct_main_001,organic,3,164.38,completed
order_000640,2026-07-06 17:45:00,prod_006,note_0005,acct_main_001,organic,2,113.2,completed
order_000641,2026-07-06 20:15:00,prod_006,note_0005,acct_main_001,organic,2,113.31,completed
order_000642,2026-07-06 09:15:00,prod_006,note_0005,acct_main_001,organic,1,54.01,completed
order_000643,2026-07-06 12:15:00,prod_006,note_0005,acct_main_001,organic,3,157.29,paid
order_000644,2026-07-07 21:00:00,prod_006,note_0005,acct_main_001,organic,3,173.46,paid
order_000645,2026-07-07 09:15:00,prod_006,note_0005,acct_main_001,organic,3,147.93,shipped
order_000646,2026-07-07 23:30:00,prod_006,note_0005,acct_main_001,organic,2,100.54,shipped
order_000647,2026-07-07 14:30:00,prod_006,note_0005,acct_main_001,organic,2,111.42,paid
order_000648,2026-07-07 13:00:00,prod_006,note_0005,acct_main_001,organic,1,50.08,shipped
order_000649,2026-07-07 12:00:00,prod_006,note_0005,acct_main_001,organic,3,172.51,shipped
order_000650,2026-07-07 20:45:00,prod_006,note_0005,acct_main_001,organic,3,159.68,paid
order_000651,2026-07-08 22:45:00,prod_006,note_0005,acct_main_001,organic,1,52.51,completed
order_000652,2026-07-08 13:30:00,prod_006,note_0005,acct_main_001,organic,3,151.4,paid
order_000653,2026-07-08 23:45:00,prod_006,note_0005,acct_main_001,organic,2,112.33,completed
order_000654,2026-07-08 22:45:00,prod_006,note_0005,acct_main_001,organic,2,99.82,paid
order_000655,2026-07-08 18:30:00,prod_006,note_0005,acct_main_001,organic,1,51.36,shipped
order_000656,2026-07-08 17:15:00,prod_006,note_0005,acct_main_001,organic,3,161.96,shipped
order_000657,2026-07-08 22:00:00,prod_006,note_0005,acct_main_001,organic,3,169.54,paid
order_000658,2026-07-08 23:45:00,prod_006,note_0005,acct_main_001,organic,3,167.57,paid
order_000659,2026-07-08 17:00:00,prod_006,note_0005,acct_main_001,organic,3,164.58,completed
order_000660,2026-07-08 09:00:00,prod_006,note_0005,acct_main_001,organic,3,152.63,shipped
order_000661,2026-07-08 20:30:00,prod_006,note_0005,acct_main_001,organic,2,105.32,completed
order_000662,2026-07-08 10:15:00,prod_006,note_0005,acct_main_001,organic,1,54.54,completed
order_000663,2026-07-08 09:30:00,prod_006,note_0005,acct_main_001,organic,1,57.04,shipped
order_000664,2026-07-08 12:30:00,prod_006,note_0005,acct_main_001,organic,1,54.65,completed
order_000665,2026-07-08 16:45:00,prod_006,note_0005,acct_main_001,organic,2,108.7,paid
order_000666,2026-07-08 13:30:00,prod_006,note_0005,acct_main_001,organic,2,101.2,shipped
order_000667,2026-07-08 18:45:00,prod_006,note_0005,acct_main_001,organic,2,100.94,shipped
order_000668,2026-07-08 13:30:00,prod_006,note_0005,acct_main_001,organic,2,102.82,shipped
order_000669,2026-07-08 15:30:00,prod_006,note_0005,acct_main_001,organic,2,100.7,paid
order_000670,2026-07-08 17:30:00,prod_006,note_0005,acct_main_001,organic,2,104.28,completed
order_000671,2026-07-08 15:45:00,prod_006,note_0005,acct_main_001,organic,3,150.53,shipped
order_000672,2026-07-08 13:15:00,prod_006,note_0005,acct_main_001,organic,1,49.49,paid
order_000673,2026-07-08 13:30:00,prod_006,note_0005,acct_main_001,organic,1,49.42,shipped
order_000674,2026-07-09 14:15:00,prod_006,note_0005,acct_main_001,organic,1,49.78,paid
order_000675,2026-07-09 13:30:00,prod_006,note_0005,acct_main_001,organic,2,100.41,shipped
order_000676,2026-07-09 22:45:00,prod_006,note_0005,acct_main_001,organic,3,163.36,completed
order_000677,2026-07-10 18:15:00,prod_006,note_0005,acct_main_001,organic,2,101.25,completed
order_000678,2026-07-10 14:45:00,prod_006,note_0005,acct_main_001,organic,3,171.81,shipped
order_000679,2026-07-10 14:00:00,prod_006,note_0005,acct_main_001,organic,2,114.81,completed
order_000680,2026-07-10 22:15:00,prod_006,note_0005,acct_main_001,organic,2,111.59,paid
order_000681,2026-07-10 16:45:00,prod_006,note_0005,acct_main_001,organic,1,51.23,shipped
order_000682,2026-07-10 12:30:00,prod_006,note_0005,acct_main_001,organic,3,158.15,completed
order_000683,2026-07-10 14:15:00,prod_006,note_0005,acct_main_001,organic,2,112.74,shipped
order_000684,2026-07-10 14:15:00,prod_006,note_0005,acct_main_001,organic,1,56.19,completed
order_000685,2026-07-10 10:30:00,prod_006,note_0005,acct_main_001,organic,3,153.78,completed
order_000686,2026-07-10 13:45:00,prod_006,note_0005,acct_main_001,organic,3,162.92,shipped
order_000687,2026-07-10 23:15:00,prod_006,note_0005,acct_main_001,organic,1,55.36,paid
order_000688,2026-07-10 12:30:00,prod_006,note_0005,acct_main_001,organic,1,53.76,completed
order_000689,2026-07-10 21:00:00,prod_006,note_0005,acct_main_001,organic,3,149.77,completed
order_000690,2026-07-10 15:00:00,prod_006,note_0005,acct_main_001,organic,3,165.35,shipped
order_000691,2026-07-10 08:15:00,prod_006,note_0005,acct_main_001,organic,3,150.91,shipped
order_000692,2026-07-10 10:45:00,prod_006,note_0005,acct_main_001,organic,2,113.76,completed
order_000693,2026-07-10 14:30:00,prod_006,note_0005,acct_main_001,organic,3,159.66,shipped
order_000694,2026-07-10 10:30:00,prod_006,note_0005,acct_main_001,organic,1,57.4,shipped
order_000695,2026-07-10 17:15:00,prod_006,note_0005,acct_main_001,organic,2,100.83,shipped
order_000696,2026-07-10 15:30:00,prod_006,note_0005,acct_main_001,organic,3,148.47,shipped
order_000697,2026-07-10 13:45:00,prod_006,note_0005,acct_main_001,organic,2,102.78,paid
order_000698,2026-07-10 22:15:00,prod_006,note_0005,acct_main_001,organic,3,151.96,shipped
order_000699,2026-07-10 21:45:00,prod_006,note_0005,acct_main_001,organic,2,100.49,completed
order_000700,2026-07-10 16:00:00,prod_006,note_0005,acct_main_001,organic,3,162.59,shipped
order_000701,2026-07-10 08:30:00,prod_006,note_0005,acct_main_001,organic,2,115.88,shipped
order_000702,2026-07-10 19:45:00,prod_006,note_0005,acct_main_001,organic,2,112.77,completed
order_000703,2026-07-10 10:45:00,prod_006,note_0005,acct_main_001,organic,1,56.94,paid
order_000704,2026-07-10 08:15:00,prod_006,note_0005,acct_main_001,organic,1,53.99,completed
order_000705,2026-07-10 16:15:00,prod_006,note_0005,acct_main_001,organic,3,155.9,paid
order_000706,2026-07-10 23:30:00,prod_006,note_0005,acct_main_001,organic,1,53.16,completed
order_000707,2026-07-10 08:15:00,prod_006,note_0005,acct_main_001,organic,1,57.94,paid
order_000708,2026-07-10 16:15:00,prod_006,note_0005,acct_main_001,organic,2,113.63,paid
order_000709,2026-07-10 09:00:00,prod_006,note_0005,acct_main_001,organic,1,57.1,paid
order_000710,2026-07-11 22:00:00,prod_006,note_0005,acct_main_001,organic,2,114.46,shipped
order_000711,2026-07-11 08:30:00,prod_006,note_0005,acct_main_001,organic,1,55.31,shipped
order_000712,2026-07-12 13:00:00,prod_006,note_0005,acct_main_001,organic,1,53.31,shipped
order_000713,2026-07-12 20:30:00,prod_006,note_0005,acct_main_001,organic,1,55.84,shipped
order_000714,2026-07-12 19:45:00,prod_006,note_0005,acct_main_001,organic,3,158.27,paid
order_000715,2026-07-13 21:30:00,prod_006,note_0005,acct_main_001,organic,3,162.02,paid
order_000716,2026-07-13 22:45:00,prod_006,note_0005,acct_main_001,organic,1,55.88,shipped
order_000717,2026-07-13 15:30:00,prod_006,note_0005,acct_main_001,organic,3,165.62,completed
order_000718,2026-07-13 11:30:00,prod_006,note_0005,acct_main_001,organic,1,50.04,shipped
order_000719,2026-07-13 12:45:00,prod_006,note_0005,acct_main_001,organic,2,105.18,shipped
order_000720,2026-07-13 16:45:00,prod_006,note_0005,acct_main_001,organic,3,172.63,completed
order_000721,2026-07-13 15:15:00,prod_006,note_0005,acct_main_001,organic,3,164.06,completed
order_000722,2026-07-13 14:15:00,prod_006,note_0005,acct_main_001,organic,3,159.5,shipped
order_000723,2026-07-13 13:30:00,prod_006,note_0005,acct_main_001,organic,3,171.15,paid
order_000724,2026-07-13 11:30:00,prod_006,note_0005,acct_main_001,organic,1,51.2,paid
order_000725,2026-07-13 16:15:00,prod_006,note_0005,acct_main_001,organic,3,160.17,completed
order_000726,2026-07-13 16:30:00,prod_006,note_0005,acct_main_001,organic,2,99.27,shipped
order_000727,2026-07-13 17:00:00,prod_006,note_0005,acct_main_001,organic,3,157.92,paid
order_000728,2026-07-13 08:30:00,prod_006,note_0005,acct_main_001,organic,3,165.32,completed
order_000729,2026-07-13 13:30:00,prod_006,note_0005,acct_main_001,organic,3,167.13,shipped
order_000730,2026-07-13 18:45:00,prod_006,note_0005,acct_main_001,organic,1,50.81,shipped
order_000731,2026-07-13 20:30:00,prod_006,note_0005,acct_main_001,organic,3,149.28,paid
order_000732,2026-07-13 22:30:00,prod_006,note_0005,acct_main_001,organic,3,153.32,shipped
order_000733,2026-07-13 18:45:00,prod_006,note_0005,acct_main_001,organic,1,49.67,paid
order_000734,2026-07-13 16:30:00,prod_006,note_0005,acct_main_001,organic,1,56.95,paid
order_000735,2026-07-13 10:45:00,prod_006,note_0005,acct_main_001,organic,2,114.35,completed
order_000736,2026-07-13 13:15:00,prod_006,note_0005,acct_main_001,organic,1,51.01,shipped
order_000737,2026-07-13 17:00:00,prod_006,note_0005,acct_main_001,organic,3,163.69,completed
order_000738,2026-07-13 08:45:00,prod_006,note_0005,acct_main_001,organic,3,156.27,shipped
order_000739,2026-07-13 22:15:00,prod_006,note_0005,acct_main_001,organic,1,56.01,shipped
order_000740,2026-07-13 22:00:00,prod_006,note_0005,acct_main_001,organic,3,164.33,shipped
order_000741,2026-07-13 16:45:00,prod_006,note_0005,acct_main_001,organic,3,170.33,paid
order_000742,2026-07-13 21:00:00,prod_006,note_0005,acct_main_001,organic,2,112.51,completed
order_000743,2026-07-13 17:45:00,prod_006,note_0005,acct_main_001,organic,2,102.58,shipped
order_000744,2026-07-13 12:00:00,prod_006,note_0005,acct_main_001,organic,1,56.52,completed
order_000745,2026-07-13 19:00:00,prod_006,note_0005,acct_main_001,organic,3,150.2,paid
order_000746,2026-07-13 10:00:00,prod_006,note_0005,acct_main_001,organic,3,171.74,shipped
order_000747,2026-07-13 21:30:00,prod_006,note_0005,acct_main_001,organic,2,111.18,completed
order_000748,2026-07-13 10:45:00,prod_006,note_0005,acct_main_001,organic,1,51.76,completed
order_000749,2026-07-13 10:30:00,prod_006,note_0005,acct_main_001,organic,3,166.25,completed
order_000750,2026-07-13 13:30:00,prod_006,note_0005,acct_main_001,organic,2,99.03,paid
order_000751,2026-07-13 11:00:00,prod_006,note_0005,acct_main_001,organic,2,98.82,completed
order_000752,2026-07-13 21:30:00,prod_006,note_0005,acct_main_001,organic,1,51.94,paid
order_000753,2026-07-13 15:00:00,prod_006,note_0005,acct_main_001,organic,3,171.18,completed
order_000754,2026-07-13 18:00:00,prod_006,note_0005,acct_main_001,organic,2,113.63,completed
order_000755,2026-07-13 09:30:00,prod_006,note_0005,acct_main_001,organic,3,160.78,completed
order_000756,2026-07-13 19:00:00,prod_006,note_0005,acct_main_001,organic,1,53.19,completed
order_000757,2026-07-14 17:15:00,prod_006,note_0005,acct_main_001,organic,3,168.15,paid
order_000758,2026-07-14 10:15:00,prod_006,note_0005,acct_main_001,organic,2,104.75,shipped
order_000759,2026-06-29 17:30:00,prod_002,note_0006,acct_main_001,kol_coop,1,67.84,paid
order_000760,2026-06-29 18:30:00,prod_002,note_0006,acct_main_001,kol_coop,1,60.34,shipped
order_000761,2026-06-29 18:30:00,prod_002,note_0006,acct_main_001,kol_coop,3,201.32,paid
order_000762,2026-06-29 12:15:00,prod_002,note_0006,acct_main_001,kol_coop,2,133.69,shipped
order_000763,2026-06-29 18:30:00,prod_002,note_0006,acct_main_001,kol_coop,1,60.57,paid
order_000764,2026-06-29 12:30:00,prod_002,note_0006,acct_main_001,kol_coop,1,68.53,completed
order_000765,2026-06-29 18:30:00,prod_002,note_0006,acct_main_001,kol_coop,2,122.78,shipped
order_000766,2026-06-29 09:00:00,prod_002,note_0006,acct_main_001,kol_coop,1,65.52,completed
order_000767,2026-06-29 09:00:00,prod_002,note_0006,acct_main_001,kol_coop,2,134.47,shipped
order_000768,2026-06-29 11:30:00,prod_002,note_0006,acct_main_001,kol_coop,1,67.38,paid
order_000769,2026-06-29 08:30:00,prod_002,note_0006,acct_main_001,kol_coop,2,134.05,paid
order_000770,2026-06-29 20:15:00,prod_002,note_0006,acct_main_001,kol_coop,1,68.32,paid
order_000771,2026-06-29 12:15:00,prod_002,note_0006,acct_main_001,kol_coop,1,68.36,shipped
order_000772,2026-06-29 08:00:00,prod_002,note_0006,acct_main_001,kol_coop,3,193.74,completed
order_000773,2026-06-29 20:30:00,prod_002,note_0006,acct_main_001,kol_coop,3,190.93,paid
order_000774,2026-06-29 09:00:00,prod_002,note_0006,acct_main_001,kol_coop,2,131.63,shipped
order_000775,2026-06-29 18:00:00,prod_002,note_0006,acct_main_001,kol_coop,2,127.81,shipped
order_000776,2026-06-29 23:00:00,prod_002,note_0006,acct_main_001,kol_coop,2,139.15,shipped
order_000777,2026-06-29 10:15:00,prod_002,note_0006,acct_main_001,kol_coop,3,208.92,completed
order_000778,2026-06-29 19:00:00,prod_002,note_0006,acct_main_001,kol_coop,1,63.26,completed
order_000779,2026-06-29 17:45:00,prod_002,note_0006,acct_main_001,kol_coop,2,127.85,paid
order_000780,2026-06-29 17:00:00,prod_002,note_0006,acct_main_001,kol_coop,2,129.78,shipped
order_000781,2026-06-29 09:00:00,prod_002,note_0006,acct_main_001,kol_coop,2,135.18,completed
order_000782,2026-06-29 23:00:00,prod_002,note_0006,acct_main_001,kol_coop,3,208.19,paid
order_000783,2026-06-29 17:30:00,prod_002,note_0006,acct_main_001,kol_coop,2,133.33,completed
order_000784,2026-06-29 21:30:00,prod_002,note_0006,acct_main_001,kol_coop,2,122.94,shipped
order_000785,2026-06-29 23:30:00,prod_002,note_0006,acct_main_001,kol_coop,3,204.9,completed
order_000786,2026-06-29 17:00:00,prod_002,note_0006,acct_main_001,kol_coop,3,183.3,completed
order_000787,2026-06-29 22:45:00,prod_002,note_0006,acct_main_001,kol_coop,3,184.5,shipped
order_000788,2026-06-29 16:30:00,prod_002,note_0006,acct_main_001,kol_coop,3,179.99,shipped
order_000789,2026-06-29 16:15:00,prod_002,note_0006,acct_main_001,kol_coop,1,66.86,shipped
order_000790,2026-06-29 13:30:00,prod_002,note_0006,acct_main_001,kol_coop,3,199.78,paid
order_000791,2026-06-29 23:00:00,prod_002,note_0006,acct_main_001,kol_coop,1,66.73,paid
order_000792,2026-06-29 19:45:00,prod_002,note_0006,acct_main_001,kol_coop,3,198.08,shipped
order_000793,2026-06-29 22:45:00,prod_002,note_0006,acct_main_001,kol_coop,2,137.32,paid
order_000794,2026-06-29 15:45:00,prod_002,note_0006,acct_main_001,kol_coop,2,122.37,paid
order_000795,2026-06-29 15:30:00,prod_002,note_0006,acct_main_001,kol_coop,3,196.74,completed
order_000796,2026-06-30 18:15:00,prod_002,note_0006,acct_main_001,kol_coop,2,127.08,shipped
order_000797,2026-06-30 22:45:00,prod_002,note_0006,acct_main_001,kol_coop,1,63.48,shipped
order_000798,2026-06-30 11:00:00,prod_002,note_0006,acct_main_001,kol_coop,1,64.76,completed
order_000799,2026-06-30 09:45:00,prod_002,note_0006,acct_main_001,kol_coop,1,60.0,completed
order_000800,2026-06-30 20:00:00,prod_002,note_0006,acct_main_001,kol_coop,1,64.11,completed
order_000801,2026-06-30 18:15:00,prod_002,note_0006,acct_main_001,kol_coop,3,194.58,shipped
order_000802,2026-06-30 16:45:00,prod_002,note_0006,acct_main_001,kol_coop,1,62.0,shipped
order_000803,2026-06-30 12:45:00,prod_002,note_0006,acct_main_001,kol_coop,1,66.14,completed
order_000804,2026-06-30 11:45:00,prod_002,note_0006,acct_main_001,kol_coop,1,68.58,paid
order_000805,2026-06-30 09:45:00,prod_002,note_0006,acct_main_001,kol_coop,3,178.98,shipped
order_000806,2026-06-30 16:30:00,prod_002,note_0006,acct_main_001,kol_coop,1,62.71,paid
order_000807,2026-06-30 14:15:00,prod_002,note_0006,acct_main_001,kol_coop,1,59.73,paid
order_000808,2026-06-30 13:45:00,prod_002,note_0006,acct_main_001,kol_coop,2,138.92,completed
order_000809,2026-06-30 12:15:00,prod_002,note_0006,acct_main_001,kol_coop,3,199.68,shipped
order_000810,2026-06-30 12:00:00,prod_002,note_0006,acct_main_001,kol_coop,2,130.75,shipped
order_000811,2026-06-30 11:45:00,prod_002,note_0006,acct_main_001,kol_coop,3,190.01,paid
order_000812,2026-06-30 15:00:00,prod_002,note_0006,acct_main_001,kol_coop,3,189.03,paid
order_000813,2026-06-30 20:00:00,prod_002,note_0006,acct_main_001,kol_coop,1,62.02,paid
order_000814,2026-06-30 09:00:00,prod_002,note_0006,acct_main_001,kol_coop,3,205.76,shipped
order_000815,2026-06-30 17:15:00,prod_002,note_0006,acct_main_001,kol_coop,1,63.92,shipped
order_000816,2026-06-30 17:45:00,prod_002,note_0006,acct_main_001,kol_coop,1,60.23,paid
order_000817,2026-06-30 14:30:00,prod_002,note_0006,acct_main_001,kol_coop,2,134.68,completed
order_000818,2026-06-30 08:30:00,prod_002,note_0006,acct_main_001,kol_coop,1,65.46,completed
order_000819,2026-06-30 21:45:00,prod_002,note_0006,acct_main_001,kol_coop,1,63.48,shipped
order_000820,2026-06-30 23:30:00,prod_002,note_0006,acct_main_001,kol_coop,3,186.65,completed
order_000821,2026-06-30 08:00:00,prod_002,note_0006,acct_main_001,kol_coop,2,121.14,completed
order_000822,2026-06-30 16:00:00,prod_002,note_0006,acct_main_001,kol_coop,1,67.71,completed
order_000823,2026-06-30 20:30:00,prod_002,note_0006,acct_main_001,kol_coop,1,60.96,shipped
order_000824,2026-06-30 17:00:00,prod_002,note_0006,acct_main_001,kol_coop,2,120.44,completed
order_000825,2026-06-30 10:00:00,prod_002,note_0006,acct_main_001,kol_coop,1,69.53,shipped
order_000826,2026-06-30 18:30:00,prod_002,note_0006,acct_main_001,kol_coop,2,139.25,completed
order_000827,2026-06-30 17:30:00,prod_002,note_0006,acct_main_001,kol_coop,1,63.18,paid
order_000828,2026-06-30 19:30:00,prod_002,note_0006,acct_main_001,kol_coop,1,59.79,paid
order_000829,2026-06-30 20:15:00,prod_002,note_0006,acct_main_001,kol_coop,3,192.96,shipped
order_000830,2026-06-30 21:30:00,prod_002,note_0006,acct_main_001,kol_coop,2,137.2,paid
order_000831,2026-06-30 18:00:00,prod_002,note_0006,acct_main_001,kol_coop,1,64.8,completed
order_000832,2026-06-30 18:45:00,prod_002,note_0006,acct_main_001,kol_coop,3,208.27,completed
order_000833,2026-06-30 12:45:00,prod_002,note_0006,acct_main_001,kol_coop,1,69.68,paid
order_000834,2026-06-30 22:00:00,prod_002,note_0006,acct_main_001,kol_coop,1,60.25,shipped
order_000835,2026-06-30 13:00:00,prod_002,note_0006,acct_main_001,kol_coop,2,125.18,completed
order_000836,2026-06-30 15:30:00,prod_002,note_0006,acct_main_001,kol_coop,3,180.46,completed
order_000837,2026-06-30 15:45:00,prod_002,note_0006,acct_main_001,kol_coop,2,120.75,shipped
order_000838,2026-06-30 12:15:00,prod_002,note_0006,acct_main_001,kol_coop,2,126.89,completed
order_000839,2026-06-30 12:30:00,prod_002,note_0006,acct_main_001,kol_coop,2,136.27,paid
order_000840,2026-06-30 15:15:00,prod_002,note_0006,acct_main_001,kol_coop,1,65.53,shipped
order_000841,2026-06-30 17:45:00,prod_002,note_0006,acct_main_001,kol_coop,1,64.95,shipped
order_000842,2026-06-30 21:15:00,prod_002,note_0006,acct_main_001,kol_coop,2,123.7,shipped
order_000843,2026-06-30 21:15:00,prod_002,note_0006,acct_main_001,kol_coop,1,65.34,completed
order_000844,2026-06-30 09:30:00,prod_002,note_0006,acct_main_001,kol_coop,1,66.19,paid
order_000845,2026-06-30 21:30:00,prod_002,note_0006,acct_main_001,kol_coop,1,59.71,completed
order_000846,2026-06-30 10:00:00,prod_002,note_0006,acct_main_001,kol_coop,3,182.98,paid
order_000847,2026-06-30 11:30:00,prod_002,note_0006,acct_main_001,kol_coop,1,60.33,completed
order_000848,2026-06-30 18:30:00,prod_002,note_0006,acct_main_001,kol_coop,1,59.72,paid
order_000849,2026-06-30 12:00:00,prod_002,note_0006,acct_main_001,kol_coop,3,208.73,paid
order_000850,2026-06-30 20:45:00,prod_002,note_0006,acct_main_001,kol_coop,1,59.69,paid
order_000851,2026-06-30 23:45:00,prod_002,note_0006,acct_main_001,kol_coop,3,202.57,completed
order_000852,2026-06-30 08:45:00,prod_002,note_0006,acct_main_001,kol_coop,1,64.64,paid
order_000853,2026-06-30 15:15:00,prod_002,note_0006,acct_main_001,kol_coop,1,61.84,completed
order_000854,2026-06-30 20:45:00,prod_002,note_0006,acct_main_001,kol_coop,1,63.88,completed
order_000855,2026-06-30 11:00:00,prod_002,note_0006,acct_main_001,kol_coop,3,204.19,completed
order_000856,2026-06-30 17:30:00,prod_002,note_0006,acct_main_001,kol_coop,3,190.95,completed
order_000857,2026-06-30 16:00:00,prod_002,note_0006,acct_main_001,kol_coop,3,207.84,shipped
order_000858,2026-06-30 20:30:00,prod_002,note_0006,acct_main_001,kol_coop,2,130.24,paid
order_000859,2026-07-01 22:15:00,prod_002,note_0006,acct_main_001,kol_coop,2,132.3,completed
order_000860,2026-07-01 12:00:00,prod_002,note_0006,acct_main_001,kol_coop,3,185.45,completed
order_000861,2026-07-01 23:30:00,prod_002,note_0006,acct_main_001,kol_coop,2,120.89,paid
order_000862,2026-07-01 08:00:00,prod_002,note_0006,acct_main_001,kol_coop,1,69.38,completed
order_000863,2026-07-01 10:15:00,prod_002,note_0006,acct_main_001,kol_coop,3,193.99,paid
order_000864,2026-07-01 20:45:00,prod_002,note_0006,acct_main_001,kol_coop,1,62.25,paid
order_000865,2026-07-01 13:00:00,prod_002,note_0006,acct_main_001,kol_coop,3,180.99,paid
order_000866,2026-07-01 11:30:00,prod_002,note_0006,acct_main_001,kol_coop,3,189.86,shipped
order_000867,2026-07-01 17:45:00,prod_002,note_0006,acct_main_001,kol_coop,2,137.97,paid
order_000868,2026-07-01 09:45:00,prod_002,note_0006,acct_main_001,kol_coop,2,139.3,shipped
order_000869,2026-07-01 08:15:00,prod_002,note_0006,acct_main_001,kol_coop,3,193.53,completed
order_000870,2026-07-02 09:15:00,prod_002,note_0006,acct_main_001,kol_coop,1,69.3,paid
order_000871,2026-07-02 14:30:00,prod_002,note_0006,acct_main_001,kol_coop,3,201.06,paid
order_000872,2026-07-02 15:30:00,prod_002,note_0006,acct_main_001,kol_coop,1,65.4,paid
order_000873,2026-07-02 16:30:00,prod_002,note_0006,acct_main_001,kol_coop,2,130.0,completed
order_000874,2026-07-02 23:45:00,prod_002,note_0006,acct_main_001,kol_coop,1,62.53,completed
order_000875,2026-07-02 22:15:00,prod_002,note_0006,acct_main_001,kol_coop,2,131.19,paid
order_000876,2026-07-02 13:30:00,prod_002,note_0006,acct_main_001,kol_coop,3,206.37,shipped
